date,region,category,channel,units_sold,unit_price,revenue,month,month_name,quarter,weekday,is_weekend
2025-02-03,West,Home & Kitchen,Online,4,80.49,321.96,2,Feb,1,Monday,False
2025-08-08,East,Home & Kitchen,Online,2,92.14,184.28,8,Aug,3,Friday,False
2025-03-15,South,Electronics,In-Store,2,260.13,520.26,3,Mar,1,Saturday,True
2025-08-07,East,Home & Kitchen,Online,7,73.36,513.52,8,Aug,3,Thursday,False
2025-07-21,East,Home & Kitchen,Online,1,92.91,92.91,7,Jul,3,Monday,False
2025-10-12,North,Clothing,Online,4,48.33,193.32,10,Oct,4,Sunday,True
2025-02-10,North,Beauty,In-Store,1,31.59,31.59,2,Feb,1,Monday,False
2025-04-27,East,Electronics,Online,2,243.11,486.22,4,Apr,2,Sunday,True
2025-07-22,West,Clothing,Online,2,55.6,111.2,7,Jul,3,Tuesday,False
2025-11-18,West,Home & Kitchen,In-Store,5,97.54,487.7,11,Nov,4,Tuesday,False
2025-08-23,East,Home & Kitchen,Online,5,92.41,462.05,8,Aug,3,Saturday,True
2025-05-25,South,Electronics,Online,6,244.66,1467.96,5,May,2,Sunday,True
2025-12-01,East,Sports,In-Store,3,52.31,156.93,12,Dec,4,Monday,False
2025-08-16,North,Home & Kitchen,In-Store,5,74.83,374.15,8,Aug,3,Saturday,True
2025-12-26,North,Electronics,Online,5,266.79,1333.95,12,Dec,4,Friday,False
2025-08-12,West,Electronics,In-Store,4,306.03,1224.12,8,Aug,3,Tuesday,False
2025-05-25,East,Clothing,In-Store,3,49.28,147.84,5,May,2,Sunday,True
2025-01-22,South,Clothing,Online,2,41.46,82.92,1,Jan,1,Wednesday,False
2025-11-21,South,Sports,Online,2,53.9,107.8,11,Nov,4,Friday,False
2025-10-03,East,Electronics,Online,7,281.63,1971.41,10,Oct,4,Friday,False
2025-09-27,East,Clothing,Online,6,55.83,334.98,9,Sep,3,Saturday,True
2025-01-06,North,Home & Kitchen,Online,5,98.48,492.4,1,Jan,1,Monday,False
2025-05-09,North,Clothing,In-Store,3,42.65,127.95,5,May,2,Friday,False
2025-04-07,West,Clothing,In-Store,2,52.96,105.92,4,Apr,2,Monday,False
2025-08-03,East,Electronics,Online,6,259.79,1558.74,8,Aug,3,Sunday,True
2025-04-27,West,Home & Kitchen,Online,4,69.78,279.12,4,Apr,2,Sunday,True
2025-10-20,East,Electronics,In-Store,7,250.11,1750.77,10,Oct,4,Monday,False
2025-01-06,East,Clothing,Online,1,43.5,43.5,1,Jan,1,Monday,False
2025-10-27,North,Beauty,Online,6,25.78,154.68,10,Oct,4,Monday,False
2025-03-11,West,Electronics,Online,5,220.3,1101.5,3,Mar,1,Tuesday,False
2025-12-31,East,Clothing,Online,4,54.79,219.16,12,Dec,4,Wednesday,False
2025-10-01,East,Electronics,Online,2,236.48,472.96,10,Oct,4,Wednesday,False
2025-03-14,West,Electronics,Online,1,308.18,308.18,3,Mar,1,Friday,False
2025-11-05,East,Electronics,Online,1,292.74,292.74,11,Nov,4,Wednesday,False
2025-01-07,West,Electronics,Online,6,233.29,1399.74,1,Jan,1,Tuesday,False
2025-09-28,East,Home & Kitchen,Online,7,95.23,666.61,9,Sep,3,Sunday,True
2025-03-02,West,Beauty,In-Store,3,31.76,95.28,3,Mar,1,Sunday,True
2025-04-26,West,Clothing,Online,3,53.16,159.48,4,Apr,2,Saturday,True
2025-01-27,North,Home & Kitchen,Online,4,98.67,394.68,1,Jan,1,Monday,False
2025-10-14,North,Home & Kitchen,In-Store,7,77.69,543.83,10,Oct,4,Tuesday,False
2025-12-02,West,Clothing,In-Store,7,47.04,329.28,12,Dec,4,Tuesday,False
2025-09-30,South,Electronics,Online,2,307.87,615.74,9,Sep,3,Tuesday,False
2025-01-19,North,Home & Kitchen,Online,7,90.88,636.16,1,Jan,1,Sunday,True
2025-04-22,West,Clothing,Online,1,53.98,53.98,4,Apr,2,Tuesday,False
2025-07-26,West,Electronics,In-Store,7,298.57,2089.99,7,Jul,3,Saturday,True
2025-07-21,West,Beauty,Online,1,32.39,32.39,7,Jul,3,Monday,False
2025-05-01,South,Sports,In-Store,1,64.78,64.78,5,May,2,Thursday,False
2025-05-17,South,Clothing,In-Store,2,47.25,94.5,5,May,2,Saturday,True
2025-03-01,East,Home & Kitchen,Online,7,89.8,628.6,3,Mar,1,Saturday,True
2025-05-13,South,Beauty,Online,4,29.8,119.2,5,May,2,Tuesday,False
2025-05-27,West,Clothing,Online,1,46.39,46.39,5,May,2,Tuesday,False
2025-03-05,East,Clothing,Online,4,51.17,204.68,3,Mar,1,Wednesday,False
2025-02-28,North,Electronics,Online,5,302.65,1513.25,2,Feb,1,Friday,False
2025-07-04,East,Sports,In-Store,4,57.37,229.48,7,Jul,3,Friday,False
2025-12-27,East,Clothing,Online,5,41.66,208.3,12,Dec,4,Saturday,True
2025-07-24,West,Electronics,Online,4,241.73,966.92,7,Jul,3,Thursday,False
2025-09-08,East,Home & Kitchen,In-Store,2,86.23,172.46,9,Sep,3,Monday,False
2025-04-12,North,Clothing,In-Store,5,41.84,209.2,4,Apr,2,Saturday,True
2025-10-29,South,Electronics,Online,3,309.6,928.8,10,Oct,4,Wednesday,False
2025-04-21,North,Clothing,In-Store,6,40.57,243.42,4,Apr,2,Monday,False
2025-06-22,West,Home & Kitchen,Online,1,69.68,69.68,6,Jun,2,Sunday,True
2025-04-23,South,Beauty,Online,7,26.62,186.34,4,Apr,2,Wednesday,False
2025-09-28,South,Clothing,In-Store,1,46.6,46.6,9,Sep,3,Sunday,True
2025-06-12,South,Clothing,In-Store,6,40.23,241.38,6,Jun,2,Thursday,False
2025-09-14,South,Electronics,Online,4,249.15,996.6,9,Sep,3,Sunday,True
2025-05-17,East,Home & Kitchen,In-Store,4,79.8,319.2,5,May,2,Saturday,True
2025-09-07,South,Home & Kitchen,In-Store,3,87.76,263.28,9,Sep,3,Sunday,True
2025-06-25,West,Home & Kitchen,Online,3,91.66,274.98,6,Jun,2,Wednesday,False
2025-09-26,West,Beauty,Online,3,37.02,111.06,9,Sep,3,Friday,False
2025-03-27,East,Electronics,Online,7,299.19,2094.33,3,Mar,1,Thursday,False
2025-04-17,East,Home & Kitchen,Online,6,81.84,491.04,4,Apr,2,Thursday,False
2025-03-23,West,Sports,Online,7,58.32,408.24,3,Mar,1,Sunday,True
2025-05-09,West,Clothing,Online,7,42.94,300.58,5,May,2,Friday,False
2025-12-21,West,Clothing,In-Store,7,53.15,372.05,12,Dec,4,Sunday,True
2025-03-28,East,Home & Kitchen,In-Store,5,97.18,485.9,3,Mar,1,Friday,False
2025-05-09,East,Sports,Online,6,54.61,327.66,5,May,2,Friday,False
2025-03-02,East,Home & Kitchen,Online,6,69.35,416.1,3,Mar,1,Sunday,True
2025-12-30,East,Clothing,Online,5,43.21,216.05,12,Dec,4,Tuesday,False
2025-10-31,South,Electronics,Online,1,248.66,248.66,10,Oct,4,Friday,False
2025-05-26,East,Home & Kitchen,Online,4,84.21,336.84,5,May,2,Monday,False
2025-08-29,West,Beauty,Online,5,33.0,165.0,8,Aug,3,Friday,False
2025-02-03,South,Home & Kitchen,In-Store,4,79.4,317.6,2,Feb,1,Monday,False
2025-09-07,East,Sports,In-Store,6,56.45,338.7,9,Sep,3,Sunday,True
2025-09-08,South,Clothing,In-Store,6,48.99,293.94,9,Sep,3,Monday,False
2025-08-08,South,Clothing,Online,4,52.83,211.32,8,Aug,3,Friday,False
2025-07-08,West,Sports,Online,5,62.08,310.4,7,Jul,3,Tuesday,False
2025-03-09,South,Clothing,Online,7,45.0,315.0,3,Mar,1,Sunday,True
2025-11-13,South,Sports,Online,3,74.27,222.81,11,Nov,4,Thursday,False
2025-03-18,North,Electronics,Online,3,221.28,663.84,3,Mar,1,Tuesday,False
2025-03-06,West,Home & Kitchen,Online,6,85.36,512.16,3,Mar,1,Thursday,False
2025-06-17,East,Electronics,In-Store,2,281.73,563.46,6,Jun,2,Tuesday,False
2025-12-01,North,Clothing,Online,4,41.34,165.36,12,Dec,4,Monday,False
2025-05-26,West,Home & Kitchen,Online,6,80.05,480.3,5,May,2,Monday,False
2025-03-13,South,Electronics,Online,1,312.01,312.01,3,Mar,1,Thursday,False
2025-04-17,North,Clothing,Online,6,45.13,270.78,4,Apr,2,Thursday,False
2025-06-04,East,Clothing,Online,2,49.24,98.48,6,Jun,2,Wednesday,False
2025-03-28,West,Sports,Online,4,58.21,232.84,3,Mar,1,Friday,False
2025-01-17,East,Electronics,Online,3,230.45,691.35,1,Jan,1,Friday,False
2025-09-05,South,Beauty,Online,6,32.62,195.72,9,Sep,3,Friday,False
2025-01-07,East,Electronics,Online,5,266.2,1331.0,1,Jan,1,Tuesday,False
2025-07-05,East,Electronics,Online,2,265.71,531.42,7,Jul,3,Saturday,True
2025-07-22,North,Clothing,In-Store,6,43.45,260.7,7,Jul,3,Tuesday,False
2025-11-06,North,Home & Kitchen,Online,5,83.06,415.3,11,Nov,4,Thursday,False
2025-02-07,South,Electronics,Online,2,305.43,610.86,2,Feb,1,Friday,False
2025-01-05,North,Electronics,Online,4,307.99,1231.96,1,Jan,1,Sunday,True
2025-08-23,East,Clothing,Online,4,53.04,212.16,8,Aug,3,Saturday,True
2025-03-06,North,Clothing,In-Store,1,44.46,44.46,3,Mar,1,Thursday,False
2025-10-20,North,Electronics,Online,6,243.14,1458.84,10,Oct,4,Monday,False
2025-11-23,South,Electronics,Online,6,296.53,1779.18,11,Nov,4,Sunday,True
2025-02-24,South,Sports,In-Store,1,71.27,71.27,2,Feb,1,Monday,False
2025-10-31,West,Electronics,Online,3,243.85,731.55,10,Oct,4,Friday,False
2025-01-06,South,Sports,In-Store,5,74.57,372.85,1,Jan,1,Monday,False
2025-05-18,South,Sports,Online,3,57.66,172.98,5,May,2,Sunday,True
2025-07-03,East,Electronics,Online,4,217.16,868.64,7,Jul,3,Thursday,False
2025-12-20,South,Sports,Online,2,61.39,122.78,12,Dec,4,Saturday,True
2025-12-10,North,Electronics,Online,4,308.73,1234.92,12,Dec,4,Wednesday,False
2025-07-08,East,Electronics,Online,2,285.08,570.16,7,Jul,3,Tuesday,False
2025-05-03,East,Clothing,Online,1,43.16,43.16,5,May,2,Saturday,True
2025-11-24,East,Clothing,Online,6,54.39,326.34,11,Nov,4,Monday,False
2025-01-15,West,Electronics,In-Store,7,231.14,1617.98,1,Jan,1,Wednesday,False
2025-09-21,South,Clothing,In-Store,1,43.43,43.43,9,Sep,3,Sunday,True
2025-04-12,East,Home & Kitchen,Online,2,98.68,197.36,4,Apr,2,Saturday,True
2025-10-13,South,Electronics,Online,1,226.26,226.26,10,Oct,4,Monday,False
2025-03-04,South,Sports,In-Store,2,67.58,135.16,3,Mar,1,Tuesday,False
2025-09-26,South,Sports,In-Store,5,61.995000000000005,309.98,9,Sep,3,Friday,False
2025-07-31,North,Sports,In-Store,5,60.71,303.55,7,Jul,3,Thursday,False
2025-08-31,North,Electronics,Online,3,267.43,802.29,8,Aug,3,Sunday,True
2025-08-06,South,Clothing,Online,1,45.08,45.08,8,Aug,3,Wednesday,False
2025-04-30,West,Clothing,Online,1,42.09,42.09,4,Apr,2,Wednesday,False
2025-03-27,North,Sports,Online,6,67.9,407.4,3,Mar,1,Thursday,False
2025-08-10,South,Clothing,Online,5,43.75,218.75,8,Aug,3,Sunday,True
2025-05-08,North,Electronics,Online,6,222.39,1334.34,5,May,2,Thursday,False
2025-08-31,South,Electronics,Online,2,269.14,538.28,8,Aug,3,Sunday,True
2025-02-11,North,Home & Kitchen,In-Store,2,89.09,178.18,2,Feb,1,Tuesday,False
2025-10-18,South,Clothing,Online,2,53.23,106.46,10,Oct,4,Saturday,True
2025-03-20,North,Clothing,Online,1,41.55,41.55,3,Mar,1,Thursday,False
2025-05-02,North,Sports,Online,2,58.35,116.7,5,May,2,Friday,False
2025-04-08,East,Clothing,Online,1,50.48,50.48,4,Apr,2,Tuesday,False
2025-12-26,East,Home & Kitchen,Online,1,81.78,81.78,12,Dec,4,Friday,False
2025-12-04,South,Beauty,Online,3,35.75,107.25,12,Dec,4,Thursday,False
2025-12-03,East,Electronics,In-Store,5,312.24,1561.2,12,Dec,4,Wednesday,False
2025-02-25,East,Electronics,Online,5,253.11,1265.55,2,Feb,1,Tuesday,False
2025-11-02,South,Electronics,In-Store,5,286.25,1431.25,11,Nov,4,Sunday,True
2025-06-25,North,Home & Kitchen,Online,2,68.56,137.12,6,Jun,2,Wednesday,False
2025-10-01,North,Clothing,Online,1,41.48,41.48,10,Oct,4,Wednesday,False
2025-07-17,North,Beauty,Online,2,27.43,54.86,7,Jul,3,Thursday,False
2025-12-28,South,Clothing,Online,3,53.95,161.85,12,Dec,4,Sunday,True
2025-11-16,North,Home & Kitchen,Online,7,75.4,527.8,11,Nov,4,Sunday,True
2025-06-10,West,Electronics,Online,2,289.54,579.08,6,Jun,2,Tuesday,False
2025-08-20,East,Home & Kitchen,Online,7,89.08,623.56,8,Aug,3,Wednesday,False
2025-10-19,East,Clothing,Online,2,49.93,99.86,10,Oct,4,Sunday,True
2025-02-08,South,Electronics,In-Store,5,276.23,1381.15,2,Feb,1,Saturday,True
2025-06-13,North,Home & Kitchen,Online,5,82.7,413.5,6,Jun,2,Friday,False
2025-09-02,East,Beauty,In-Store,3,29.25,87.75,9,Sep,3,Tuesday,False
2025-09-26,West,Home & Kitchen,Online,3,95.83,287.49,9,Sep,3,Friday,False
2025-09-23,North,Electronics,Online,6,263.34,1580.04,9,Sep,3,Tuesday,False
2025-08-20,North,Beauty,Online,5,30.2,151.0,8,Aug,3,Wednesday,False
2025-12-19,North,Clothing,In-Store,6,52.09,312.54,12,Dec,4,Friday,False
2025-06-22,East,Home & Kitchen,Online,1,92.16,92.16,6,Jun,2,Sunday,True
2025-02-01,West,Sports,Online,6,61.93,371.58,2,Feb,1,Saturday,True
2025-02-13,West,Electronics,Online,3,229.7,689.1,2,Feb,1,Thursday,False
2025-07-26,South,Sports,Online,4,58.01,232.04,7,Jul,3,Saturday,True
2025-08-31,East,Electronics,Online,6,244.69,1468.14,8,Aug,3,Sunday,True
2025-01-17,South,Clothing,In-Store,1,43.66,43.66,1,Jan,1,Friday,False
2025-06-23,East,Home & Kitchen,Online,7,80.38,562.66,6,Jun,2,Monday,False
2025-03-06,North,Electronics,In-Store,2,255.4,510.8,3,Mar,1,Thursday,False
2025-03-08,South,Home & Kitchen,Online,2,95.68,191.36,3,Mar,1,Saturday,True
2025-03-08,West,Electronics,Online,7,280.78,1965.46,3,Mar,1,Saturday,True
2025-09-03,West,Clothing,In-Store,5,50.16,250.8,9,Sep,3,Wednesday,False
2025-10-24,North,Sports,Online,1,73.27,73.27,10,Oct,4,Friday,False
2025-03-23,West,Clothing,In-Store,2,42.66,85.32,3,Mar,1,Sunday,True
2025-12-27,West,Electronics,Online,6,305.5,1833.0,12,Dec,4,Saturday,True
2025-09-11,East,Home & Kitchen,Online,6,83.84,503.04,9,Sep,3,Thursday,False
2025-01-19,East,Home & Kitchen,In-Store,6,84.28,505.68,1,Jan,1,Sunday,True
2025-04-08,West,Beauty,Online,4,30.44,121.76,4,Apr,2,Tuesday,False
2025-02-20,South,Electronics,In-Store,1,282.62,282.62,2,Feb,1,Thursday,False
2025-08-16,East,Electronics,Online,6,304.03,1824.18,8,Aug,3,Saturday,True
2025-08-16,North,Clothing,Online,7,41.62,291.34,8,Aug,3,Saturday,True
2025-03-22,South,Clothing,Online,7,43.73,306.11,3,Mar,1,Saturday,True
2025-05-01,South,Sports,Online,1,66.88,66.88,5,May,2,Thursday,False
2025-12-29,West,Home & Kitchen,Online,3,96.8,290.4,12,Dec,4,Monday,False
2025-02-25,North,Clothing,In-Store,7,54.39,380.73,2,Feb,1,Tuesday,False
2025-10-10,East,Electronics,Online,3,221.59,664.77,10,Oct,4,Friday,False
2025-07-21,West,Home & Kitchen,In-Store,5,85.8,429.0,7,Jul,3,Monday,False
2025-11-27,East,Clothing,Online,4,55.17,220.68,11,Nov,4,Thursday,False
2025-08-24,South,Home & Kitchen,Online,3,84.86,254.58,8,Aug,3,Sunday,True
2025-12-09,West,Sports,Online,3,74.88,224.64,12,Dec,4,Tuesday,False
2025-12-24,West,Home & Kitchen,In-Store,6,74.54,447.24,12,Dec,4,Wednesday,False
2025-12-04,South,Electronics,Online,2,303.06,606.12,12,Dec,4,Thursday,False
2025-08-28,East,Electronics,In-Store,3,254.7,764.1,8,Aug,3,Thursday,False
2025-10-13,East,Sports,Online,6,67.4,404.4,10,Oct,4,Monday,False
2025-05-12,North,Electronics,In-Store,6,269.51,1617.06,5,May,2,Monday,False
2025-09-06,South,Clothing,Online,7,54.18,379.26,9,Sep,3,Saturday,True
2025-10-04,East,Electronics,Online,3,268.23,804.69,10,Oct,4,Saturday,True
2025-02-14,East,Clothing,Online,4,47.85,191.4,2,Feb,1,Friday,False
2025-10-16,West,Beauty,Online,4,25.9,103.6,10,Oct,4,Thursday,False
2025-08-21,North,Electronics,In-Store,6,299.87,1799.22,8,Aug,3,Thursday,False
2025-05-15,West,Home & Kitchen,Online,4,99.95,399.8,5,May,2,Thursday,False
2025-07-01,North,Electronics,Online,7,278.64,1950.48,7,Jul,3,Tuesday,False
2025-07-31,North,Sports,Online,2,56.33,112.66,7,Jul,3,Thursday,False
2025-05-19,North,Electronics,Online,7,268.25,1877.75,5,May,2,Monday,False
2025-10-17,West,Home & Kitchen,In-Store,3,84.63,253.89,10,Oct,4,Friday,False
2025-03-19,West,Clothing,Online,2,43.37,86.74,3,Mar,1,Wednesday,False
2025-06-25,North,Clothing,Online,4,45.34,181.36,6,Jun,2,Wednesday,False
2025-10-31,East,Electronics,In-Store,1,230.52,230.52,10,Oct,4,Friday,False
2025-11-20,South,Electronics,Online,4,256.88,1027.52,11,Nov,4,Thursday,False
2025-11-25,North,Home & Kitchen,In-Store,7,68.83,481.81,11,Nov,4,Tuesday,False
2025-09-16,South,Electronics,In-Store,6,225.35,1352.1,9,Sep,3,Tuesday,False
2025-06-05,North,Electronics,In-Store,2,306.62,613.24,6,Jun,2,Thursday,False
2025-10-17,East,Clothing,Online,2,41.48,82.96,10,Oct,4,Friday,False
2025-03-29,North,Clothing,Online,7,47.08,329.56,3,Mar,1,Saturday,True
2025-06-05,North,Sports,Online,2,62.34,124.68,6,Jun,2,Thursday,False
2025-06-08,South,Sports,Online,5,54.1,270.5,6,Jun,2,Sunday,True
2025-11-04,East,Home & Kitchen,In-Store,3,86.6,259.8,11,Nov,4,Tuesday,False
2025-10-23,East,Electronics,In-Store,6,310.21,1861.26,10,Oct,4,Thursday,False
2025-04-14,South,Clothing,Online,4,43.85,175.4,4,Apr,2,Monday,False
2025-01-09,North,Electronics,Online,3,291.21,873.63,1,Jan,1,Thursday,False
2025-05-26,East,Electronics,Online,5,234.67,1173.35,5,May,2,Monday,False
2025-12-22,West,Clothing,Online,5,52.79,263.95,12,Dec,4,Monday,False
2025-05-06,South,Electronics,Online,5,268.35,1341.75,5,May,2,Tuesday,False
2025-07-09,East,Electronics,Online,6,303.45,1820.7,7,Jul,3,Wednesday,False
2025-02-16,East,Electronics,In-Store,2,263.34,526.68,2,Feb,1,Sunday,True
2025-09-26,North,Beauty,Online,6,37.41,224.46,9,Sep,3,Friday,False
2025-07-11,North,Home & Kitchen,Online,2,86.47,172.94,7,Jul,3,Friday,False
2025-08-18,North,Clothing,Online,2,44.16,88.32,8,Aug,3,Monday,False
2025-11-03,West,Clothing,In-Store,1,46.92,46.92,11,Nov,4,Monday,False
2025-08-14,North,Clothing,Online,7,39.81,278.67,8,Aug,3,Thursday,False
2025-10-23,South,Sports,Online,5,63.75,318.75,10,Oct,4,Thursday,False
2025-06-27,South,Electronics,Online,3,306.27,918.81,6,Jun,2,Friday,False
2025-01-17,West,Home & Kitchen,In-Store,2,97.64,195.28,1,Jan,1,Friday,False
2025-08-22,West,Clothing,Online,7,42.26,295.82,8,Aug,3,Friday,False
2025-03-30,North,Beauty,In-Store,1,28.51,28.51,3,Mar,1,Sunday,True
2025-08-24,North,Home & Kitchen,In-Store,7,95.27,666.89,8,Aug,3,Sunday,True
2025-04-24,West,Home & Kitchen,In-Store,2,87.04,174.08,4,Apr,2,Thursday,False
2025-12-23,North,Electronics,Online,4,292.32,1169.28,12,Dec,4,Tuesday,False
2025-09-07,East,Clothing,Online,3,47.75,143.25,9,Sep,3,Sunday,True
2025-06-25,East,Clothing,Online,1,48.85,48.85,6,Jun,2,Wednesday,False
2025-07-05,West,Electronics,Online,2,224.63,449.26,7,Jul,3,Saturday,True
2025-01-09,West,Beauty,Online,7,28.4,198.8,1,Jan,1,Thursday,False
2025-07-06,South,Electronics,In-Store,4,252.37,1009.48,7,Jul,3,Sunday,True
2025-06-10,East,Home & Kitchen,In-Store,1,81.81,81.81,6,Jun,2,Tuesday,False
2025-10-10,North,Sports,Online,3,54.08,162.24,10,Oct,4,Friday,False
2025-08-15,East,Electronics,Online,3,285.23,855.69,8,Aug,3,Friday,False
2025-07-16,South,Electronics,Online,3,227.14,681.42,7,Jul,3,Wednesday,False
2025-11-23,North,Home & Kitchen,In-Store,5,87.23,436.15,11,Nov,4,Sunday,True
2025-02-10,North,Electronics,Online,2,264.93,529.86,2,Feb,1,Monday,False
2025-10-02,East,Sports,In-Store,2,72.24,144.48,10,Oct,4,Thursday,False
2025-09-04,West,Home & Kitchen,In-Store,2,96.92,193.84,9,Sep,3,Thursday,False
2025-05-08,East,Clothing,Online,5,49.83,249.15,5,May,2,Thursday,False
2025-02-07,East,Clothing,Online,1,54.58,54.58,2,Feb,1,Friday,False
2025-08-23,West,Electronics,Online,3,259.12,777.36,8,Aug,3,Saturday,True
2025-06-05,East,Electronics,Online,6,227.26,1363.56,6,Jun,2,Thursday,False
2025-09-30,South,Electronics,Online,6,288.94,1733.64,9,Sep,3,Tuesday,False
2025-12-13,North,Beauty,Online,1,26.08,26.08,12,Dec,4,Saturday,True
2025-04-22,South,Beauty,Online,4,26.67,106.68,4,Apr,2,Tuesday,False
2025-02-19,North,Home & Kitchen,In-Store,2,80.06,160.12,2,Feb,1,Wednesday,False
2025-09-15,North,Electronics,In-Store,3,283.49,850.47,9,Sep,3,Monday,False
2025-04-01,South,Electronics,Online,1,259.85,259.85,4,Apr,2,Tuesday,False
2025-03-10,South,Sports,In-Store,5,61.995000000000005,309.98,3,Mar,1,Monday,False
2025-06-08,West,Electronics,Online,7,226.82,1587.74,6,Jun,2,Sunday,True
2025-05-18,South,Electronics,Online,5,218.69,1093.45,5,May,2,Sunday,True
2025-06-08,South,Electronics,In-Store,1,219.52,219.52,6,Jun,2,Sunday,True
2025-10-21,North,Home & Kitchen,Online,3,87.83,263.49,10,Oct,4,Tuesday,False
2025-04-10,West,Beauty,In-Store,5,28.85,144.25,4,Apr,2,Thursday,False
2025-01-01,North,Home & Kitchen,In-Store,5,70.5,352.5,1,Jan,1,Wednesday,False
2025-02-19,East,Electronics,In-Store,7,287.84,2014.88,2,Feb,1,Wednesday,False
2025-03-01,North,Sports,In-Store,1,73.01,73.01,3,Mar,1,Saturday,True
2025-10-02,North,Clothing,Online,7,44.75,313.25,10,Oct,4,Thursday,False
2025-10-03,North,Beauty,Online,1,28.17,28.17,10,Oct,4,Friday,False
2025-11-03,South,Sports,Online,4,72.58,290.32,11,Nov,4,Monday,False
2025-08-02,South,Home & Kitchen,In-Store,3,74.25,222.75,8,Aug,3,Saturday,True
2025-08-02,East,Clothing,Online,7,40.04,280.28,8,Aug,3,Saturday,True
2025-08-04,North,Electronics,Online,2,281.6,563.2,8,Aug,3,Monday,False
2025-05-15,East,Sports,Online,1,53.47,53.47,5,May,2,Thursday,False
2025-09-16,North,Home & Kitchen,Online,4,70.32,281.28,9,Sep,3,Tuesday,False
2025-07-14,West,Electronics,Online,1,252.38,252.38,7,Jul,3,Monday,False
2025-09-25,West,Electronics,Online,3,272.35,817.05,9,Sep,3,Thursday,False
2025-10-23,South,Electronics,Online,7,272.14,1904.98,10,Oct,4,Thursday,False
2025-07-23,East,Beauty,In-Store,2,28.55,57.1,7,Jul,3,Wednesday,False
2025-06-15,North,Electronics,Online,6,270.13,1620.78,6,Jun,2,Sunday,True
2025-06-08,West,Clothing,In-Store,6,43.22,259.32,6,Jun,2,Sunday,True
2025-07-08,East,Electronics,Online,5,263.84,1319.2,7,Jul,3,Tuesday,False
2025-04-23,South,Electronics,Online,3,261.37,784.11,4,Apr,2,Wednesday,False
2025-12-05,South,Electronics,Online,1,289.34,289.34,12,Dec,4,Friday,False
2025-11-21,East,Electronics,Online,1,215.1,215.1,11,Nov,4,Friday,False
2025-01-29,South,Home & Kitchen,Online,6,71.2,427.2,1,Jan,1,Wednesday,False
2025-01-04,North,Electronics,Online,5,214.43,1072.15,1,Jan,1,Saturday,True
2025-05-16,North,Clothing,In-Store,1,41.84,41.84,5,May,2,Friday,False
2025-10-05,North,Home & Kitchen,Online,1,80.99,80.99,10,Oct,4,Sunday,True
2025-02-19,East,Sports,In-Store,5,61.79,308.95,2,Feb,1,Wednesday,False
2025-06-22,East,Electronics,Online,7,292.37,2046.59,6,Jun,2,Sunday,True
2025-07-01,West,Clothing,Online,2,49.18,98.36,7,Jul,3,Tuesday,False
2025-11-02,North,Home & Kitchen,Online,3,80.26,240.78,11,Nov,4,Sunday,True
2025-05-26,West,Clothing,Online,7,55.71,389.97,5,May,2,Monday,False
2025-03-31,South,Electronics,In-Store,5,240.66,1203.3,3,Mar,1,Monday,False
2025-12-19,North,Beauty,Online,2,29.3,58.6,12,Dec,4,Friday,False
2025-02-15,East,Clothing,In-Store,1,46.08,46.08,2,Feb,1,Saturday,True
2025-03-19,North,Home & Kitchen,Online,2,93.06,186.12,3,Mar,1,Wednesday,False
2025-12-09,North,Electronics,Online,3,223.55,670.65,12,Dec,4,Tuesday,False
2025-10-26,West,Clothing,Online,6,43.33,259.98,10,Oct,4,Sunday,True
2025-12-05,North,Clothing,Online,5,41.41,207.05,12,Dec,4,Friday,False
2025-02-02,East,Electronics,Online,7,248.12,1736.84,2,Feb,1,Sunday,True
2025-01-23,West,Home & Kitchen,In-Store,1,74.92,74.92,1,Jan,1,Thursday,False
